"ReachID","SiteID","Year","Date","BRLat","BRLong","StreamName","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","WetWidth","WetWidthToDepth","RPD","PctPool","Sin","PctDry","Beaver","StreamOrder","D50","PoolTailFines2","PctFines2","PctFines6","PoolTailFines6","LWD_Freq","LWD_Vol","OEratio","MMI","Program"
"15435","FW08AR153","2009","15-Jun-09",36.39792656,-92.37061806,NA,11.19090909,0.123800707,277.2,12.54880329,0.518181818,9.294736842,23.37886049,19.56579099,24,1.047497413,NA,NA,2,NA,NA,6.666666667,6.666666667,NA,3.607503608,0.209235209,0.784952433,5,"EPA"
"15439","FW08NC023","2009","6-Jun-09",34.58249492,-77.96322004,NA,3.454545455,0.050929647,223.5,4.859359572,0.345454545,2.75,6.704741691,24.57017696,NA,1.166399932,NA,NA,1,NA,NA,76.19047619,76.19047619,NA,34.00447427,11.75391499,0.78822621,5,"EPA"
"15440","FW08NC026","2009","19-Jun-09",35.06056646,-84.0245236,NA,9.354545455,0.372443066,237.6,5.087051689,1.448181818,6.139,16.94516634,15.28414529,1,1.756766024,NA,NA,2,NA,NA,32.38095238,18.0952381,NA,15.99326599,30.95159933,0.752633484,5,"EPA"
"15444","FW08NC036","2009","4-Jun-09",35.39707947,-80.72450223,NA,21.70909091,0.194818712,396,17.9750929,1.7,8.5,17.83175006,37.0444084,0,1.180498933,NA,NA,4,NA,NA,99.01960784,15.68627451,NA,5.555555556,9.305050505,0.498370174,5,"EPA"
"15447","FW08NC040","2009","14-Jun-09",35.47569844,-81.40958389,NA,18.59090909,0.669740402,158.4,6.480426878,2.459090909,6.8095,28.113135,24.27656929,0,1.284529224,NA,NA,1,NA,NA,36.19047619,0.952380952,NA,3.156565657,10.23863636,1.011390732,3,"EPA"
"15451","FW08NC046","2009","8-Jun-09",35.32025045,-77.02918692,NA,2.919,0.003819719,149,4.481112103,0.530909091,1.56,51.05086691,1.86401787,100,1.013705476,NA,NA,3,NA,NA,0,0,NA,4.697986577,0.641610738,0.743441796,5,"EPA"
"15460","FW08NC061","2009","13-Jun-09",35.6772782,-78.15344211,NA,4.145454545,3,158.4,7.080004774,0.163636364,3.895,10.05522905,8.785956312,0,1.09835554,NA,NA,2,NA,NA,83.80952381,45.71428571,NA,13.25757576,1.289772727,0.323393561,5,"EPA"
"15461","FW08NC079","2009","10-Jul-09",35.15303501,-80.60443444,NA,4.131818182,0.488978,148.5,5.140700655,0.790909091,1.63125,14.89276219,7.860473153,63.63636364,1.211866129,NA,NA,1,NA,NA,41.9047619,18.0952381,NA,4.04040404,14.23434343,0.261738104,5,"EPA"
"15463","FW08NC086","2009","24-Jun-09",35.87880485,-82.07959934,NA,7.127272727,1.984942088,158.4,6.277266189,0.984545455,2.8795,27.0119688,3.572843622,3.157894737,1.066030782,NA,NA,1,NA,NA,23,0,NA,0,0,1.035841842,3,"EPA"
"15465","FW08NC096","2009","11-Jul-09",35.97524365,-80.34289834,NA,2.873545455,0.255928276,149,4.132159007,2.204818182,1.0555,15.08075008,5.913465892,4.666666667,1.065418779,NA,NA,1,NA,NA,100,8.571428571,NA,8.053691275,0.883221477,0.62738788,5,"EPA"
"15467","FW08NC102","2009","25-Jun-09",35.83760486,-82.65973335,NA,5.818181818,1.268568144,148.5,5.545679518,0.909090909,2.54,17.42393838,3.181585453,0,1.021983877,NA,NA,2,NA,NA,40,0,NA,3.367003367,0.195286195,0.611347126,2,"EPA"
"15469","FW08NC116","2009","14-Jul-09",35.52101673,-80.82677006,NA,3.25,3.758692,149,2.668733538,1.096363636,1.094736842,10.08565476,4.157628621,2.666666667,1.094832001,NA,NA,1,NA,NA,100,12.38095238,NA,8.053691275,0.651677852,0.606936506,5,"EPA"
"15470","FW08NC117","2009","16-Jul-09",35.9453853,-78.84513345,NA,3.122222222,0.190994778,149,2.994504917,0.902222222,1.542666667,12.05781441,14.05761216,96.2962963,1.027048184,NA,NA,1,NA,NA,88.75,11.25,NA,4.697986577,0.45704698,0.58826236,5,"EPA"
"15472","FW08NC120","2009","17-Jul-09",36.22364287,-78.14354525,NA,5.954545455,0.11316003,198,10.93307498,0.190909091,4.07,14.81671647,30.62977805,21.42857143,1.35524912,NA,NA,3,NA,NA,44.76190476,21.9047619,NA,5.555555556,1.041414141,0.615260296,2,"EPA"
"15474","FW08NC139","2009","13-Jul-09",35.95160632,-79.59086722,NA,5.654545455,0.170156,198,4.666153065,0.954545455,3.738,17.82698317,22.44353044,0,1.182553518,NA,NA,3,NA,NA,100,0,NA,32.32323232,11.15505051,0.637730845,5,"EPA"
"15475","FW08NC145","2009","15-Jul-09",35.99602428,-79.48811819,NA,10.5,0.300294,356.4,5.947277509,1.355454545,7.65,22.46665552,24.68998448,1.01010101,2.011794,NA,NA,4,NA,NA,91.42857143,13.33333333,NA,20.76318743,5.007856341,0.985239978,5,"EPA"
"15477","FW08RNC9040","2009","25-Jun-09",34.71077157,-78.45665667,NA,10.67272727,0.012277667,277.2,14.11379192,0.263636364,7.023529412,12.07225033,29.90059209,0,1.095529915,NA,NA,1,NA,NA,74.50980392,42.15686275,NA,17.67676768,8.134559885,0.426901721,5,"EPA"
"15478","FW08RNC9085","2009","10-Jun-09",34.92970407,-79.57290173,NA,4.227272727,0.14840652,198,5.255939928,0,4.594117647,5.519632163,52.76035074,NA,1.132275139,NA,NA,2,NA,NA,85.29411765,41.17647059,NA,11.11111111,3.382828283,0.638460848,3,"EPA"
"15479","FW08RNC9102","2009","9-Jun-09",35.02681061,-77.13455165,NA,6.28,0.05226075,121,8.728349354,0.497272727,4.249,23.59415538,26.67704336,0,1.923273159,NA,NA,2,NA,NA,60.95238095,13.33333333,NA,20.66115702,33.6892562,1.008727681,3,"EPA"
"15484","FW08WA001","2008","20-Aug-08",48.66937195,-118.5002868,NA,2.272727273,5.305,223.5,5.027921365,0.256363636,2.094736842,11.79151502,4.600246704,10,1.05170942,NA,NA,1,NA,NA,26.66666667,5.714285714,NA,36.68903803,6.231767338,1.176821448,3,"EPA"
"15485","FW08WA122","2009","6-Oct-09",47.13550231,-123.7768693,NA,14.90909091,0.147962,514.8,11.34467008,0.724545455,13.8,26.24147197,35.8430721,64,1.268954466,NA,NA,3,NA,NA,25.71428571,19.04761905,NA,8.741258741,4.185703186,0.927142028,3,"EPA"
"15486","FW08IN001","2009","26-Aug-09",40.44300629,-86.44409555,NA,13.87272727,0.078623028,356.4,11.81279479,0.790909091,8.755,35.05516564,23.35296664,56,1.235911695,NA,NA,2,NA,NA,26.66666667,18.0952381,NA,8.417508418,3.160774411,1.142265122,3,"EPA"
"15505","FW08NJ016","2009","16-Jul-09",40.50601167,-74.74864283,NA,44.90909091,0.071849059,990,37.0149423,0.727272727,33.1,58.81814694,28.41587189,0,1.298627269,NA,NA,4,NA,NA,21.66666667,19.16666667,NA,1.01010101,0.874040404,1.025839454,3,"EPA"
"15507","FW08RNJ9002","2009","15-Jul-09",39.76682529,-74.67738409,NA,6.081818182,0.055386124,148.5,6.562344273,0.454545455,4.835,11.33560578,34.34553133,23,1.102593553,NA,NA,3,NA,NA,78.0952381,33.33333333,NA,4.04040404,0.234343434,0.947080682,3,"EPA"
"15509","FW08AR124","2009","20-May-09",35.06977126,-94.18830486,NA,5.990909091,1.566666667,217.8,10.25665213,0.318181818,4.952941176,Inf,30.10452032,65.55555556,1.458953075,NA,NA,1,NA,NA,27.77777778,22.22222222,NA,28.92561983,4.286042241,0.84726162,5,"EPA"
"15510","FW08CO023","2009","17-Aug-09",38.55320856,-107.5189582,NA,11.73636364,0.537182205,158.4,11.34178361,0.872727273,3.86,45.6744662,9.185032804,74,1.125044522,NA,NA,3,NA,NA,8.571428571,8.571428571,NA,10.1010101,1.167929293,1.030655312,5,"EPA"
"15511","FW08CO032","2009","4-Aug-09",40.94131522,-102.3414153,NA,170.5,0.14246,1386,95.86030128,1.263636364,28.475,43.88609792,12.36969626,0,1.16544501,NA,NA,5,NA,NA,50.47619048,30.47619048,NA,8.152958153,14.34069264,0.108176687,2,"EPA"
"15512","FW08CO036","2009","3-Aug-09",40.39450659,-103.4773327,NA,82.90909091,0.140587,1386,48.67153597,0.936363636,34.02631579,45.05179424,17.19002158,0,1.051747057,NA,NA,7,NA,NA,87.5,38.46153846,NA,4.978354978,6.68982684,NA,4,"EPA"
"15514","FW08CO047","2009","13-Aug-09",39.91225933,-104.8821446,NA,71.81818182,0.172697,1584,35.14564718,1.268181818,30.8,38.66113111,21.59692069,0,1.197514458,NA,NA,5,NA,NA,52.38095238,8.571428571,NA,1.704545455,0.567108586,0.375032331,2,"EPA"
"15515","FW08CO049","2009","16-Sep-09",37.35910031,-105.7663982,NA,27.18181818,0.048519,NA,27.54047314,0.563636364,23.075,52.30921252,35.41087098,0,2.139668,NA,NA,5,NA,NA,96.19047619,17.14285714,NA,NA,NA,0.599211642,5,"EPA"
"15517","FW08CO055","2009","6-Oct-09",38.93286215,-107.4000133,NA,31.67272727,0.347255914,1308,45.07029512,0.318181818,26.365,55.44320629,11.54934629,0,1.072218926,NA,NA,5,NA,NA,1.904761905,1.904761905,NA,5.581039755,0.500535168,0.898520797,5,"EPA"
"15518","FW08CO059","2009","23-Sep-09",40.67763476,-105.4137229,NA,22.99090909,2.918553,594,12.821814,0.740909091,18.525,19.1510101,20.28063855,0,1.090538504,NA,NA,5,NA,NA,0.952380952,0,NA,0.673400673,0.177946128,0.456935052,2,"EPA"
"15521","FW08CO083","2009","2-Sep-09",37.72262415,-108.2352535,NA,12.99090909,0.628506548,316.8,15.03580739,0.536363636,7.255,19.63652656,14.30318364,0,1.268848654,NA,NA,3,NA,NA,1.904761905,0.952380952,NA,25.56818182,7.674242424,0.847207794,3,"EPA"
"15522","FW08CO125","2009","30-Jun-09",37.58700212,-104.8386308,NA,9.309090909,0.033804518,198,9.864285005,0.672727273,5.81,23.41158601,9.46826547,0,1.031943818,NA,NA,4,NA,NA,41.9047619,31.42857143,NA,0.505050505,0.029292929,1.048327488,3,"EPA"
"15523","FW08CO143","2009","8-Sep-09",39.81050134,-106.0032326,NA,5.563636364,3.8191398,158.4,8.976066628,0.345454545,3.710526316,14.58947018,5.166314268,1.111111111,1.045239716,NA,NA,2,NA,NA,3.80952381,1.904761905,NA,25.25252525,5.964646465,0.62168097,3,"EPA"
"15524","FW08PA010","2009","5-Aug-09",41.7561636,-77.13159564,NA,6.454545455,0.93694573,198,15.43418464,0.245454545,4.325,22.65114252,6.195589552,0,1.064988407,NA,NA,3,NA,NA,6.796116505,0.970873786,NA,0,0,0.900323999,3,"EPA"
"15529","FW08RPA9001","2009","1-Sep-09",41.3426605,-78.0668691,NA,36.54545455,0.195523513,1584,42.49541739,0.472727273,35.8,93.69660724,5.739004224,0,1.072200833,NA,NA,4,NA,NA,0,0,NA,0.189393939,0.073106061,0.889028315,3,"EPA"
"15530","FW08RPA9002","2009","8-Sep-09",40.34874539,-77.63707884,NA,15.87272727,0.132497186,475.2,18.48320797,0.636363636,13.73,50.50607604,11.95644612,10,1.111665048,NA,NA,4,NA,NA,20.90909091,20.90909091,NA,5.892255892,0.711069024,0.562610135,3,"EPA"
"15531","FW08RPA9003","2009","9-Sep-09",40.46805906,-77.23190762,NA,20.33636364,0.147060416,594,24.46525272,0.590909091,16.255,75.02503263,11.39701564,4,1.106258515,NA,NA,3,NA,NA,8.571428571,8.571428571,NA,4.04040404,0.414983165,1.024077047,3,"EPA"
"15533","FW08CO054","2009","21-Sep-09",39.40353901,-105.1696151,NA,25.16363636,0.735499,NA,28.92962095,0.218181818,23.63888889,34.6256518,13.87095048,0,2.154592,NA,NA,5,NA,NA,24.76190476,15.23809524,NA,NA,NA,0.634669183,2,"EPA"
"15535","FW08NY003","2009","21-Aug-09",42.96006993,-75.78860842,NA,4.281818182,1.100331626,148.5,9.6913732,0.381818182,2.265,21.38356782,2.472125001,0,1.139804629,NA,NA,1,NA,NA,15.23809524,15.23809524,NA,0,0,0.259170783,5,"EPA"
"15536","FW08NY009","2009","12-Jun-09",42.79159682,-77.64922263,NA,4.854545455,1.090790795,148.5,10.94638883,0.455555556,2.915,36.18746137,5.548793669,5,1.252737115,NA,NA,1,NA,NA,10.52631579,9.473684211,NA,18.18181818,1.323232323,0.772626449,5,"EPA"
"15537","FW08NY011","2009","13-Jun-09",42.31506191,-76.95503527,NA,5.727272727,0.641797984,148.5,17.60322728,0.263636364,2.805,26.32244663,7.366197119,11,1.160285415,NA,NA,1,NA,NA,58.0952381,43.80952381,NA,4.04040404,0.906397306,0.630160688,2,"EPA"
"15538","FW08NY046","2009","11-Jun-09",42.67849292,-77.70647712,NA,9.127272727,0.062070709,178.2,15.16373512,0.209090909,7.015,15.06732912,24.93594094,100,2.000165,NA,NA,2,NA,NA,90.47619048,90.47619048,NA,48.82154882,6.433782267,0.327646009,5,"EPA"
"15540","FW08NY048","2009","10-Jun-09",42.67598762,-78.59490841,NA,4.336363636,2.247072278,148.5,16.33780594,0.27,1.183333333,Inf,1.964547671,13.63636364,1.54369125,NA,NA,1,NA,NA,27,25,NA,1.346801347,0.519191919,0.663356561,5,"EPA"
"15545","FW08NY055","2009","22-Jun-09",41.59626438,-74.36753041,NA,11.36363636,0.405068072,356.4,10.86924057,0.4,10.58095238,20.45781639,30.5424969,0,1.183586522,NA,NA,2,NA,NA,24.76190476,0,NA,4.489337823,1.501683502,0.982571664,3,"EPA"
"15546","FW08NY076","2009","24-Aug-09",42.23492446,-78.77276019,NA,6.354545455,0.213428648,198,8.425748165,0.336363636,5.81,13.61709441,15.46121924,3,1.794929971,NA,NA,2,NA,NA,15.23809524,14.28571429,NA,0,0,1.015068686,2,"EPA"
"15547","FW08NY081","2009","17-Jun-09",42.49420173,-75.57194154,NA,4.872727273,0.714366568,148.5,12.3251965,0.313636364,2.095,17.89323179,6.04108025,7,1.111385572,NA,NA,1,NA,NA,10.47619048,9.523809524,NA,4.04040404,0.234343434,1.011368637,2,"EPA"
"15548","FW08NY084","2009","21-Jul-09",44.49954151,-74.88522362,NA,11.07272727,0.44048349,396,12.17405061,0.509090909,9.155,22.55860255,15.64887495,5,2.009222,NA,NA,3,NA,NA,51.42857143,0,NA,25.25252525,15.70454545,0.923908541,3,"EPA"
"15549","FW08NY088","2009","14-Aug-09",44.65750429,-74.00523763,NA,2.781818182,1.802130473,148.5,5.536906576,0.718181818,1.835,20.38771645,3.592469317,6,1.332475014,NA,NA,1,NA,NA,28.57142857,17.14285714,NA,19.52861953,11.06531987,0.957073251,3,"EPA"
"15567","FW08OH001","2009","20-Jul-09",40.73502038,-81.63657357,NA,2.454545455,1.012451766,149,6.679323582,0.363636364,0.43,Inf,1.817421571,18,1.060772964,NA,NA,1,NA,NA,14.44444444,6.666666667,NA,4.026845638,2.108053691,0.272890314,5,"EPA"
"15568","FW08OH002","2009","15-Jul-09",39.63169242,-81.1929117,NA,17.6,0.208023451,227.7,15.95228202,0.845454545,7.52,69.19613337,17.6713055,38,1.530185305,NA,NA,3,NA,NA,14.28571429,1.904761905,NA,1.317523057,0.076416337,0.292893129,5,"EPA"
"15569","FW08OH002","2009","25-Aug-09",39.63169242,-81.1929117,NA,16.59090909,0.193382692,237.6,14.38038271,0.809090909,9.255,40.08126247,20.12064546,46,1.533437735,NA,NA,3,NA,NA,9.523809524,0.952380952,NA,0.420875421,0.076599327,1.171572516,3,"EPA"
"15570","FW08OH006","2009","1-Sep-09",41.29205294,-82.59084942,NA,8.054545455,0.068755312,149,5.566050227,1.118181818,3.965,16.23677481,21.12518351,33.33333333,1.450745822,NA,NA,2,NA,NA,60.95238095,18.0952381,NA,5.369127517,2.67114094,0.681381606,5,"EPA"
"15571","FW08OH008","2009","14-Jul-09",39.99353843,-80.8663124,NA,5.436363636,1.44074079,149,10.55010957,0.481818182,2.01,41.77973153,3.211296144,2.666666667,1.021574272,NA,NA,1,NA,NA,20,2.857142857,NA,2.013422819,0.116778523,0.460041316,2,"EPA"
"15572","FW08OH008","2009","10-Sep-09",39.99353843,-80.8663124,NA,5.672727273,1.314465063,149,11.61064667,0.481818182,1.355,49.72975635,3.075364623,6.666666667,1.021395026,NA,NA,1,NA,NA,17.14285714,2.857142857,NA,2.684563758,0.155704698,0.715619825,3,"EPA"
"15573","FW08OH011","2009","21-Jul-09",40.70662872,-80.79917588,NA,1.972727273,0.295688538,149,5.042901545,0.318181818,1.085,10.57023456,7.143636939,12,1.267635319,NA,NA,1,NA,NA,65.71428571,22.85714286,NA,0,0,0.665585477,5,"EPA"
"15574","FW08OH013","2009","8-Jul-09",39.74567177,-81.84162068,NA,3.209090909,0.443103481,149,3.939341001,0.581818182,1.19,11.38639869,16.57692565,31.33333333,2.466624059,NA,NA,1,NA,NA,95.23809524,94.28571429,NA,0.67114094,0.038926174,0.31095859,5,"EPA"
"15575","FW08OH015","2009","16-Sep-09",41.79362827,-80.82266286,NA,5.36,0.19672084,149,6.751060148,0.66,1.394736842,21.37691903,10.66588282,36.66666667,1.035361136,NA,NA,2,NA,NA,41,7,NA,5.369127517,0.311409396,0.392217811,5,"EPA"
"15576","FW08OH020","2009","18-Aug-09",41.19165695,-84.71251739,NA,2.290909091,0.330411333,149,6.082776157,0.327272727,0.88,18.46532634,4.16467644,18,2.057031157,NA,NA,1,NA,NA,67.61904762,60,NA,0,0,0.373171567,5,"EPA"
"15577","FW08OH022","2009","26-Aug-09",41.15905576,-81.81774467,NA,28.06363636,0.179703736,435.6,22.32246097,0.963636364,10,35.61508995,42.97447389,50,1.443928704,NA,NA,3,NA,NA,30.47619048,1.904761905,NA,11.70798898,6.803948577,0.941327115,5,"EPA"
"15578","FW08OH025","2009","21-Jul-09",40.37314908,-81.21327017,NA,4.7,0.030558039,149,6.187456719,0.390909091,3.385,11.84948206,23.3428208,6.666666667,1.162075345,NA,NA,1,NA,NA,56.19047619,29.52380952,NA,1.342281879,0.077852349,0.266105686,5,"EPA"
"15579","FW08OH026","2009","15-Sep-09",41.79621406,-80.91776495,NA,5.618181818,0.215179687,223.5,6.127897494,0.863636364,1.838888889,46.43121522,9.632581476,52.12765957,1.171439131,NA,NA,2,NA,NA,49.52380952,10.47619048,NA,8.948545861,1.380313199,0.574618135,5,"EPA"
"15580","FW08OH029","2009","29-Jun-09",39.97946045,-82.38165174,NA,9,0.223460713,149,12.82960324,0.445454545,4.035,25.98129023,25.55755518,54.66666667,1.268503279,NA,NA,2,NA,NA,48.57142857,48.57142857,NA,4.697986577,0.355704698,0.890151256,5,"EPA"
"15581","FW08OH030","2009","4-Aug-09",40.75688816,-82.11641169,NA,2.581818182,0.169981832,149,2.979520471,0.718181818,0.894736842,7.003353372,4.077758045,0.704225352,1.16749827,NA,NA,2,NA,NA,89,89,NA,0,0,0.072193769,5,"EPA"
"15582","FW08OH036","2009","18-Aug-09",41.06229866,-84.64717646,NA,6.172727273,0.039390923,158.4,4.377715144,0.881818182,3.745,7.177448004,34.72258828,0,1,NA,NA,2,NA,NA,22.85714286,22.85714286,NA,0,0,0.378104478,5,"EPA"
"15583","FW08OH037","2009","5-Aug-09",39.38867888,-81.9808512,NA,14,0.016494249,326.7,7.475077757,1.445454545,8.594736842,31.47918461,32.37874591,25,1.222374972,NA,NA,4,NA,NA,58.0952381,15.23809524,NA,7.346189164,1.337924702,0.52682819,5,"EPA"
"15585","FW08OH044","2009","6-Jul-09",39.92110818,-82.77330607,NA,2.872727273,0.378166753,149,8.76789946,0.3,1.665,30.27150072,7.319187225,12.66666667,1.018974769,NA,NA,1,NA,NA,36.19047619,11.42857143,NA,0,0,1.279668592,2,"EPA"
"15586","FW08OH050","2009","15-Sep-09",41.48093317,-81.37629097,NA,12.76363636,0.620769248,149,12.66227329,0.872727273,6.294117647,66.24184021,15.63582341,32.66666667,1.182154448,NA,NA,1,NA,NA,24.76190476,1.904761905,NA,7.382550336,3.354362416,0.713997891,5,"EPA"
"15587","FW08OR003","2009","24-Sep-09",42.94308132,-121.2591679,NA,2.536363636,4.47,149,4.154542893,0.445454545,1.405,9.563775028,5.214532544,2.666666667,1.298325553,NA,NA,1,NA,NA,70.47619048,25.71428571,NA,44.96644295,5.761073826,1.209640377,2,"EPA"
"15593","FW08OR023","2009","28-Jul-09",45.21177266,-121.8471446,NA,7.245454545,4.65,198,13.5343823,0.336363636,5.765,26.97327698,7.679354117,5,1.011462298,NA,NA,2,NA,NA,6.666666667,5.714285714,NA,53.53535354,46.34646465,1.027253591,3,"EPA"
"15594","FW08OR023","2009","1-Sep-09",45.21177266,-121.8471446,NA,8.563636364,3.365,198,12.32174089,0.463636364,6.215,25.36497141,8.395815895,15,1.117911,NA,NA,2,NA,NA,6.666666667,1.904761905,NA,95.95959596,53.87020202,1.369671454,3,"EPA"
"15596","FW08OR026","2009","14-Jul-09",44.24752634,-120.8594664,NA,23.35454545,0.192889,872,18.42563442,0.654545455,19.875,34.46125164,35.95715235,5.454545455,1.179344473,NA,NA,6,NA,NA,39.04761905,18.0952381,NA,0.114678899,0.006651376,0.939276763,3,"EPA"
"15608","FW08OR041","2009","16-Sep-09",45.74942517,-116.7596127,NA,35.10909091,2.6,792,28.6524558,0.754545455,26.43,55.20670264,8.486193334,3,1.045590559,NA,NA,5,NA,NA,9.523809524,8.571428571,NA,0.252525253,0.049368687,1.069183309,3,"EPA"
"15610","FW08OR055","2009","6-Jul-09",45.73065392,-122.9295914,NA,6.1,1.65,149,11.36710632,0.381818182,3.68,26.08904696,8.806636882,18,1.093870245,NA,NA,2,NA,NA,17.14285714,8.571428571,NA,40.26845638,6.654362416,1.162159264,3,"EPA"
"15611","FW08OR056","2009","15-Jul-09",44.14124775,-119.2912379,NA,4.5,3.241424,149,8.303998152,0.4,2.425,18.03383259,5.862001381,7.333333333,2.000146,NA,NA,1,NA,NA,70.47619048,64.76190476,NA,28.18791946,3.948322148,0.477226403,5,"EPA"
"15613","FW08OR061","2009","26-Aug-09",44.88502149,-119.1490393,NA,18.94545455,0.860406,613.8,25.89526823,0.509090909,14.8,46.33575697,14.49207467,21,1.162675989,NA,NA,5,NA,NA,14.28571429,7.619047619,NA,0.651678071,0.078201369,1.130527541,3,"EPA"
"15615","FW08OR065","2009","25-Aug-09",43.1829002,-118.8780448,NA,13.44545455,0.020704,514.8,3.491095534,0.827272727,11.4965,4.341965385,19.9416018,0,1.464710798,NA,NA,5,NA,NA,99.04761905,99.04761905,NA,0,0,0.790155112,2,"EPA"
"15616","FW08OR066","2009","8-Jul-09",43.16780092,-123.6912676,NA,3.645454545,3.91,149,7.935305968,0.318181818,2.395,28.56785696,5.660684361,22,1.051112711,NA,NA,1,NA,NA,13.33333333,0,NA,14.76510067,19.49060403,1.019168368,3,"EPA"
"15630","FW08VA003","2009","8-Jun-09",36.93005048,-78.35759661,NA,4.972727273,0.194807489,148.5,8.537748744,0.481818182,3.785,39.44894199,5.361989979,2,1.205658384,NA,NA,1,NA,NA,53.33333333,4.761904762,NA,16.16161616,16.3993266,0.573007547,5,"EPA"
"15631","FW08VA004","2009","29-Jun-09",36.78166654,-79.83430458,NA,3.136363636,0.190987909,149,6.873866718,0.290909091,1.88,12.86229237,7.31493927,13.98601399,1.588279229,NA,NA,2,NA,NA,94.28571429,0,NA,8.053691275,0.467114094,0.630838711,5,"EPA"
"15632","FW08VA009","2009","11-Jun-09",37.50907932,-79.38326837,NA,9.254545455,0.450423277,356.4,7.621300908,0.727272727,7.755,18.25380481,11.87627921,0,1.48333091,NA,NA,4,NA,NA,35.23809524,1.904761905,NA,7.295173962,1.847643098,1.217776358,3,"EPA"
"15634","FW08VA019","2009","16-Jul-09",38.39532745,-77.95541584,NA,7.418181818,0.138471652,237.6,5.026492712,1.045454545,5.005,15.8521632,19.55251479,75,1.150496223,NA,NA,2,NA,NA,69.52380952,2.857142857,NA,21.04377104,1.38047138,0.80311425,5,"EPA"
"15636","FW08VA021","2009","4-Aug-09",36.61352338,-80.71125965,NA,6.827272727,0.881053507,158.4,17.99203989,0.254545455,5.89,29.1439289,8.440468749,13,1.110848724,NA,NA,3,NA,NA,31.42857143,0,NA,13.25757576,2.803030303,1.325227886,2,"EPA"
"15637","FW08VA025","2009","27-Aug-09",37.05595048,-80.29943382,NA,1.536363636,0.194807377,149,3.39197861,0.209090909,1.455,5.058893176,10.36053463,0,3.130496745,NA,NA,2,NA,NA,81.9047619,54.28571429,NA,1.342281879,0.244295302,0.835233402,5,"EPA"
"15641","FW08VA036","2009","28-May-09",36.59568487,-78.95496617,NA,4.595454545,0.397274096,148.5,8.599223846,0.381818182,3.535,24.60694993,8.408248429,15,1.323925758,NA,NA,1,NA,NA,57.14285714,3.80952381,NA,3.367003367,0.195286195,1.023099623,2,"EPA"
"15645","FW08VA044","2009","23-Jul-09",37.48188058,-77.56225327,NA,2.636363636,0.123080517,134,5.739445316,0.281818182,1.816666667,11.2433528,12.98674075,34.81481481,1.131946381,NA,NA,1,NA,NA,95,0,NA,17.1641791,2.226865672,0.804518478,5,"EPA"
"15646","FW08VA045","2009","3-Sep-09",37.04539471,-79.25319474,NA,2.081818182,0.943744668,149,5.364332305,0.318181818,1.305263158,16.56215057,4.927617421,6.474820144,1.292651074,NA,NA,1,NA,NA,44,13,NA,2.684563758,1.87852349,1.006997764,2,"EPA"
"15648","FW08VA048","2009","2-Sep-09",36.78428283,-78.04688268,NA,24.13636364,0.081646785,792,17.12611089,0.918181818,18.875,49.84237617,22.59321801,3,1.235608984,NA,NA,5,NA,NA,93.33333333,0,NA,35.60606061,13.42058081,0.726065711,5,"EPA"
"15650","FW08RVA9017","2009","28-Sep-09",37.34013217,-76.70386714,NA,1.818181818,0.217726364,149,4.371723556,0.254545455,1.595,11.2351572,6.777418645,10.66666667,1.208827293,NA,NA,2,NA,NA,95.23809524,11.42857143,NA,29.53020134,5.291946309,1.009639535,3,"EPA"
"15653","FW08FL023","2009","18-Jul-09",27.05895881,-81.38416097,NA,9.063636364,0.028647908,198,11.65102168,0.227272727,7.815,12.49987438,19.32229681,0,1.065013097,NA,NA,1,NA,NA,62.85714286,20,NA,0,0,0.949224113,5,"EPA"
"15655","FW08FL081","2009","7-Aug-09",30.75285334,-85.25415423,NA,3.416363636,0,148.5,10.0489135,0.263636364,2.255263158,29.65432164,3.824561082,100,1.074786241,NA,NA,1,NA,NA,100,61.9047619,NA,0,0,0.100064886,5,"EPA"
"15656","FW08FL083","2009","15-Jul-09",27.64267789,-81.79178886,NA,5.736363636,0.183348094,148.5,14.79022764,0.3,2.502105263,36.10093461,5.328136156,0,1.000121849,NA,NA,1,NA,NA,98.0952381,0,NA,0.673400673,1.684175084,0.596934027,5,"EPA"
"15657","FW08FL091","2009","10-Jul-09",29.57733307,-81.96536495,NA,0.926,0.009549297,149,4.727225673,0.1,0.74375,10.86421565,3.187033506,100,2.334485766,NA,NA,2,NA,NA,0,0,NA,0,0,0.256250758,5,"EPA"
"15658","FW08FL095","2009","14-Jul-09",28.19151421,-82.17870767,NA,3.231818182,0.051566228,148.5,15.4540518,0.1,2.765,26.5343254,2.480448337,0,1.090971054,NA,NA,1,NA,NA,23.80952381,0,NA,0,0,0,5,"EPA"
"15659","FW08FL096","2009","8-Aug-09",30.94868863,-87.22977286,NA,5.26,0.279873,NA,7.811284673,0.2,5.085,10.47602105,7.564330904,0,2.016786,NA,NA,3,NA,NA,80,14.28571429,NA,NA,NA,0,5,"EPA"
"15660","FW08FL123","2009","21-Jul-09",29.97632694,-82.24335724,NA,3,0.008912677,223.5,5.294692143,0.3,2.652631579,9.716797095,4.99746659,100,1.010728846,NA,NA,1,NA,NA,0,0,NA,0,0,NA,5,"EPA"
